% Water from Wagner et 252 K
3207.09152	1.50004	0.2584
3199.37548	1.50677	0.24921
3191.66592	1.51334	0.23951
3183.95288	1.5189	0.22943
3176.23667	1.52367	0.21911
3168.51761	1.52755	0.20863
3160.80601	1.53113	0.19799
3153.09208	1.53373	0.18721
3145.37614	1.53526	0.17644
3137.66834	1.53632	0.16599
3129.94923	1.53614	0.15609
3122.23877	1.53615	0.14663
3114.5274	1.53577	0.13732
3106.81542	1.53507	0.12801
3099.09352	1.53341	0.11883
3091.38123	1.53149	0.10998
3083.6692	1.52902	0.10153
3075.9577	1.52621	0.09346
3068.2376	1.52275	0.08579
3060.52806	1.5192	0.07857
3052.81057	1.51509	0.07188
3045.09481	1.51083	0.06577
3037.38105	1.50645	0.06025
3029.66955	1.50208	0.05528
3021.96059	1.49783	0.05076
3014.24532	1.49356	0.04662
3006.5332	1.48948	0.04279
2998.81547	1.48537	0.03923
2991.10147	1.48138	0.03594
2983.38256	1.47735	0.03292
2975.67682	1.47354	0.03018
2967.95793	1.46969	0.02769
2960.24392	1.46603	0.02542
2952.53505	1.4625	0.02333
2944.81418	1.45902	0.0214
2937.09909	1.45567	0.01961
2929.38998	1.45243	0.01795
2921.67856	1.44924	0.01641
2913.96518	1.44613	0.015
2906.25018	1.44307	0.01373
2898.53392	1.44013	0.01259
2890.81674	1.43727	0.01155
2883.1073	1.43454	0.0106
2875.38926	1.43186	0.00973
2867.67953	1.42931	0.00893
2859.96196	1.42679	0.00818
2852.24514	1.42434	0.0075
2844.53749	1.42198	0.00689
2836.8231	1.41966	0.00634
2829.11041	1.41742	0.00586
2821.39179	1.41526	0.00542
2813.67559	1.41316	0.00502
2805.96211	1.41112	0.00466
2798.25165	1.40913	0.00434
2790.53673	1.40721	0.00406
2782.82551	1.40533	0.00381
2775.11059	1.40351	0.00361
2767.39237	1.40174	0.00344
2759.67888	1.40005	0.0033
2751.97041	1.39841	0.00317
2744.25216	1.39682	0.00306
2736.53965	1.39528	0.00295
2728.82568	1.39378	0.00285
2721.11065	1.39232	0.00276
2713.39495	1.39088	0.00267
2705.68627	1.38947	0.00261
2697.97032	1.38811	0.00255
2690.25482	1.38676	0.0025
2682.54015	1.38545	0.00246
2674.82667	1.38414	0.00243
2667.11474	1.38288	0.00242
2659.39765	1.38162	0.00241
2651.68289	1.38039	0.00243
2643.97082	1.37919	0.00245
2636.25483	1.37801	0.00249
2628.54229	1.37685	0.00253
2620.82666	1.37571	0.00258
2613.11523	1.37459	0.00265
2605.40152	1.37348	0.00272
2597.68598	1.37238	0.00281
2589.97576	1.37131	0.00292
2582.25782	1.37025	0.00305
2574.54598	1.36922	0.00319
2566.83394	1.36821	0.00335
2559.11557	1.36722	0.00352
2551.40442	1.36626	0.0037
2543.68784	1.36531	0.00389
2535.97277	1.36439	0.0041
2528.25962	1.36351	0.00431
2520.54877	1.36263	0.00453
2512.8343	1.3618	0.00476
2505.1167	1.36098	0.00498
2497.4027	1.36018	0.00521
2489.69267	1.35942	0.00544
2481.97466	1.35866	0.00566
2474.26149	1.35792	0.00589
2466.54745	1.35721	0.00611
2458.83299	1.3565	0.00633
2451.12458	1.35583	0.00654
2443.41061	1.35515	0.00675
2435.69165	1.3545	0.00694
2427.98004	1.35384	0.00712
2420.26439	1.35318	0.0073
2412.55106	1.35252	0.00747
2404.84046	1.35186	0.00764
2397.12154	1.35116	0.00783
2389.41204	1.3505	0.00802
2381.69524	1.3498	0.00824
2373.98305	1.34913	0.00847
2366.27024	1.34845	0.00873
2358.55175	1.34779	0.009
2350.83925	1.34714	0.00929
2343.12761	1.34652	0.0096
2335.41185	1.3459	0.00992
2327.69798	1.34531	0.01025
2319.98645	1.34472	0.0106
2312.27239	1.34417	0.01095
2304.55634	1.3436	0.01133
2296.84414	1.34309	0.01173
2289.12574	1.34258	0.01215
2281.41219	1.34214	0.01257
2273.69876	1.34171	0.013
2265.98596	1.34134	0.01341
2258.27432	1.34096	0.01381
2250.55926	1.34059	0.01422
2242.84644	1.34025	0.01466
2235.13135	1.33996	0.01511
2227.41457	1.33968	0.01558
2219.70163	1.33951	0.01606
2211.98809	1.33937	0.01652
2204.27453	1.33932	0.01696
2196.5615	1.33933	0.01737
2188.84477	1.33939	0.01773
2181.1345	1.33954	0.01803
2173.41694	1.33973	0.01825
2165.70221	1.33996	0.01836
2157.99082	1.34022	0.01837
2150.27405	1.34044	0.01828
2142.56178	1.34067	0.01807
2134.84993	1.34083	0.01777
2127.13458	1.34093	0.01739
2119.42089	1.34096	0.01694
2111.70497	1.34091	0.01643
2103.9919	1.34077	0.01588
2096.27785	1.34054	0.0153
2088.56344	1.34021	0.01473
2080.84932	1.33985	0.01415
2073.1361	1.33938	0.01358
2065.42438	1.33889	0.01301
2057.70632	1.33828	0.01245
2049.99529	1.33766	0.0119
2042.27927	1.33692	0.01138
2034.5673	1.33616	0.01088
2026.85173	1.33531	0.01043
2019.13738	1.33445	0.01002
2011.42489	1.33353	0.00964
2003.71087	1.3326	0.0093
